"id_expediente","numero","num_orden","id_tipo","id_exp_asociado","id_tipo_cliente","id_estado","capital","agencia","agencia_num","siniestro_num","traslado","literales_no","poliza_num","fecha_solic","hora_solic","id_cliente","id_user","fecha_alta","fecha_baja","id_serie"
"4405","V 112/2024","112/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-08-07",NULL,"72","4","2024-08-07",NULL,"0"
"4406","216/2024","216/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-07",NULL,"2403","5","2024-08-07",NULL,"0"
"4407","P 56/2024","56/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-08-08",NULL,"1163","6","2024-08-08",NULL,"0"
"4408","V 113/2024","113/2024","3","4403","1","3",,,,,NULL,"0",,"2024-08-08",NULL,"992","6","2024-08-08",NULL,"0"
"4409","217/2024","217/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-08-10",NULL,"2","6","2024-08-10",NULL,"0"
"4410","V 114/2024","114/2024","3","4409","1","3",,,,,NULL,"0",,"2024-08-12",NULL,"2","8","2024-08-12",NULL,"0"
"4411","V 115/2024","115/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-08-12",NULL,"1891","6","2024-08-12",NULL,"0"
"4412","218/2024","218/2024","1",NULL,"1","4","3675€",,,,NULL,"0",,"2024-08-12",NULL,"357","4","2024-08-12",NULL,"0"
"4413","219/2024","219/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-08-13",NULL,"555","4","2024-08-13",NULL,"0"
"4414","220/2024","220/2024","1",NULL,"1","4","3429,00€",,,,NULL,"0",,"2024-08-14",NULL,"357","6","2024-08-14",NULL,"0"
"4415","221/2024","221/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-14",NULL,"2405","4","2024-08-15",NULL,"0"
"4416","222/2024","222/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-15",NULL,"2406","4","2024-08-16",NULL,"0"
"4417","223/2024","223/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-15",NULL,"2407","4","2024-08-16",NULL,"0"
"4418","V 116/2024","116/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-08-16",NULL,"992","4","2024-08-16",NULL,"0"
"4419","224/2024","224/2024","1",NULL,"1","4","1782",,,"912412727",NULL,"0",,"2024-08-16",NULL,"7","8","2024-08-17",NULL,"0"
"4420","225/2024","225/2024","1",NULL,"1","4","1831.00€",,,"912443612",NULL,"0",,"2024-08-17",NULL,"7","8","2024-08-17",NULL,"0"
"4421","226/2024","226/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-17",NULL,"2415","8","2024-08-17",NULL,"0"
"4422","P 57/2024","57/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-08-19",NULL,"1058","4","2024-08-19",NULL,"0"
"4423","P 58/2024","58/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-08-19",NULL,"1058","5","2024-08-19",NULL,"0"
"4424","227/2024","227/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-19",NULL,"167","4","2024-08-20",NULL,"0"
"4425","228/2024","228/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-19",NULL,"2413","5","2024-08-20",NULL,"0"
"4427","229/2024","229/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-20",NULL,"2410","4","2024-08-20",NULL,"0"
"4428","V 117/2024","117/2024","3","4427","2","3",,,,,NULL,"0",,"2024-08-20",NULL,"2411","6","2024-08-20",NULL,"0"
"4429","V 118/2024","118/2024","3","4427","2","3",,,,,NULL,"0",,"2024-08-21",NULL,"2412","6","2024-08-21",NULL,"0"
"4430","V 119/2024","119/2024","3","4427","2","3",,,,,NULL,"0",,"2024-08-21",NULL,"1607","5","2024-08-21",NULL,"0"
"4431","230/2024","230/2024","1",NULL,"1","4",,"POMPAS",,,NULL,"0",,"2024-08-21",NULL,"555","5","2024-08-21",NULL,"0"
"4432","231/2024","231/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-22",NULL,"2414","6","2024-08-22",NULL,"0"
"4433","P 59/2024","59/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-08-22",NULL,"1058","6","2024-08-22",NULL,"0"
"4434","232/2024","232/2024","1",NULL,"1","4","1948€ AL",,,"912499938",NULL,"0",,"2024-08-23",NULL,"7","6","2024-08-23",NULL,"0"
"4435","233/2024","233/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-08-25",NULL,"2","6","2024-08-25",NULL,"0"
"4436","234/2024","234/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-08-25",NULL,"13","6","2024-08-25",NULL,"0"
"4437","235/2024","235/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-26",NULL,"2417","8","2024-08-26",NULL,"0"
"4438","V 120/2024","120/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-08-27",NULL,"2418","4","2024-08-27",NULL,"0"
"4439","236/2024","236/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-08-28",NULL,"2","4","2024-08-28",NULL,"0"
"4440","V 121/2024","121/2024","3","4439","1","3",,,,,NULL,"0",,"2024-08-28",NULL,"2","4","2024-08-28",NULL,"0"
"4441","237/2024","237/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-28",NULL,"2419","8","2024-08-28",NULL,"0"
"4442","238/2024","238/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-29",NULL,"2420","8","2024-08-29",NULL,"0"
"4443","V 122/2024","122/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-08-30",NULL,"1891","6","2024-08-30",NULL,"0"
"4444","V 123/2024","123/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-08-30",NULL,"1136","6","2024-08-30",NULL,"0"
"4445","239/2024","239/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-08-31",NULL,"2421","8","2024-08-31",NULL,"0"
"4446","240/2024","240/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-04",NULL,"2423","6","2024-09-04",NULL,"0"
"4447","241/2024","241/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-04",NULL,"2422","6","2024-09-04",NULL,"0"
"4448","242/2024","242/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-05",NULL,"2424","8","2024-09-06",NULL,"0"
"4449","V 124/2024","124/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-09-06",NULL,"2208","5","2024-09-06",NULL,"0"
"4450","V 125/2024","125/2024","3","4442","2","3",,,,,NULL,"0",,"2024-09-06",NULL,"2425","6","2024-09-06",NULL,"0"
"4451","V 126/2024","126/2024","3","4442","2","3",,,,,NULL,"0",,"2024-09-06",NULL,"2426","6","2024-09-06",NULL,"0"
"4452","243/2024","243/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-07",NULL,"2427","6","2024-09-07",NULL,"0"
"4453","244/2024","244/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-09-08",NULL,"1630","6","2024-09-08",NULL,"0"
"4454","245/2024","245/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-08",NULL,"2428","8","2024-09-09",NULL,"0"
"4455","P 60/2024","60/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-09-09",NULL,"1058","8","2024-09-09",NULL,"0"
"4456","246/2024","246/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-09",NULL,"2429","8","2024-09-09",NULL,"0"
"4457","247/2024","247/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-09-09",NULL,"555","8","2024-09-10",NULL,"0"
"4458","248/2024","248/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-10",NULL,"2430","4","2024-09-10",NULL,"0"
"4459","249/2024","249/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-11",NULL,"2431","8","2024-09-11",NULL,"0"
"4461","250/2024","250/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-11",NULL,"2441","8","2024-09-12",NULL,"0"
"4462","251/2024","251/2024","1",NULL,"1","4","4258,76€","GENERALLI",,"60724336029223",NULL,"0","G07772000269","2024-09-16",NULL,"13","8","2024-09-17",NULL,"0"
"4463","V 127/2024","127/2024","3","4462","2","3",,,,,NULL,"0",,"2024-09-17",NULL,"2432","8","2024-09-17",NULL,"0"
"4464","252/2024","252/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-18",NULL,"2433","6","2024-09-18",NULL,"0"
"4465","253/2024","253/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-17",NULL,"2434","8","2024-09-18",NULL,"0"
"4466","V 128/2024","128/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-09-18",NULL,"2173","8","2024-09-18",NULL,"0"
"4467","254/2024","254/2024","1",NULL,"1","4","2423,43","OCASO ",,"01202420046631",NULL,"0","863439","2024-09-19",NULL,"600","5","2024-09-19",NULL,"0"
"4468","255/2024","255/2024","1",NULL,"1","4","1948€ AL",,,"912603689",NULL,"0",,"2024-09-19",NULL,"7","6","2024-09-19",NULL,"0"
"4469","V 129/2024","129/2024","3","4363","1","3",,,,,NULL,"0",,"2024-09-19",NULL,"2","6","2024-09-19",NULL,"0"
"4470","P 61/2024","61/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-09-19",NULL,"2435","6","2024-09-19",NULL,"0"
"4471","V 130/2024","130/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-09-20",NULL,"2436","5","2024-09-20",NULL,"0"
"4472","V 131/2024","131/2024","3","4253","1","3",,,,,NULL,"0",,"2024-09-20",NULL,"555","6","2024-09-20",NULL,"0"
"4473","256/2024","256/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-09-20",NULL,"2","6","2024-09-20",NULL,"0"
"4474","257/2024","257/2024","1",NULL,"1","4","2143€ BL",,,"912608527",NULL,"0",,"2024-09-20",NULL,"7","8","2024-09-20",NULL,"0"
"4475","258/2024","258/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-20",NULL,"2480","6","2024-09-21",NULL,"0"
"4476","259/2024","259/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-21",NULL,"2437","6","2024-09-21",NULL,"0"
"4477","260/2024","260/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-22",NULL,"2438","8","2024-09-23",NULL,"0"
"4478","261/2024","261/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-19",NULL,"2443","6","2024-09-23",NULL,"0"
"4479","V 132/2024","132/2024","3","4477","2","3",,,,,NULL,"0",,"2024-09-23",NULL,"2439","6","2024-09-23",NULL,"0"
"4480","P 62/2024","62/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-09-23",NULL,"2440","6","2024-09-23",NULL,"0"
"4481","V 133/2024","133/2024","3","4461","2","3",,,,,NULL,"0",,"2024-09-23",NULL,"2441","8","2024-09-23",NULL,"0"
"4482","V 134/2024","134/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-09-23",NULL,"2442","6","2024-09-23",NULL,"0"
"4483","262/2024","262/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-24",NULL,"2444","4","2024-09-24",NULL,"0"
"4484","V 135/2024","135/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-09-24",NULL,"1891","4","2024-09-24",NULL,"0"
"4485","P 63/2024","63/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-09-24",NULL,"1058","4","2024-09-24",NULL,"0"
"4486","263/2024","263/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-24",NULL,"644","8","2024-09-25",NULL,"0"
"4487","264/2024","264/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-24",NULL,"2445","6","2024-09-25",NULL,"0"
"4488","P 64/2024","64/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-09-26",NULL,"1058","8","2024-09-26",NULL,"0"
"4489","265/2024","265/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-24",NULL,"2446","8","2024-09-26",NULL,"0"
"4490","V 136/2024","136/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-09-26",NULL,"93","6","2024-09-26",NULL,"0"
"4491","266/2024","266/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-26",NULL,"2181","8","2024-09-26",NULL,"0"
"4492","267/2024","267/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-27",NULL,"2447","8","2024-09-27",NULL,"0"
"4493","268/2024","268/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-29",NULL,"2448","6","2024-09-30",NULL,"0"
"4494","V 137/2024","137/2024","3","4493","2","3",,,,,NULL,"0",,"2024-09-30",NULL,"2411","8","2024-09-30",NULL,"0"
"4495","V 138/2024","138/2024","3","4493","2","3",,,,,NULL,"0",,"2024-09-30",NULL,"2016","8","2024-09-30",NULL,"0"
"4496","V 139/2024","139/2024","3","4414","1","3",,,,,NULL,"0",,"2024-09-30",NULL,"483","6","2024-09-30",NULL,"0"
"4497","V 140/2024","140/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-09-30",NULL,"2449","6","2024-09-30",NULL,"0"
"4498","269/2024","269/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-30",NULL,"2450","6","2024-09-30",NULL,"0"
"4499","270/2024","270/2024","1",NULL,"1","4","2433€",,"EXP. 0001/34/2024/3402324",,NULL,"0",,"2024-09-30",NULL,"11","6","2024-09-30",NULL,"0"
"4500","271/2024","271/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-09-30",NULL,"2451","5","2024-10-01",NULL,"0"
"4501","272/2024","272/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-02",NULL,"2453","8","2024-10-02",NULL,"0"
"4502","V 141/2024","141/2024","3","4269","2","3",,,,,NULL,"0",,"2024-10-03",NULL,"2359","6","2024-10-03",NULL,"0"
"4503","P 65/2024","65/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-10-03",NULL,"2454","6","2024-10-03",NULL,"0"
"4504","V 142/2024","142/2024","3","4487","2","3",,,,,NULL,"0",,"2024-10-03",NULL,"1772","8","2024-10-03",NULL,"0"
"4505","273/2024","273/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-03",NULL,"2457","8","2024-10-03",NULL,"0"
"4506","V 143/2024","143/2024","3","4505","2","3",,,,,NULL,"0",,"2024-10-03",NULL,"1772","6","2024-10-03",NULL,"0"
"4507","274/2024","274/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-04",NULL,"2456","6","2024-10-04",NULL,"0"
"4508","V 144/2024","144/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-10-04",NULL,"1891","6","2024-10-04",NULL,"0"
"4509","V 145/2024","145/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-10-04",NULL,"1136","6","2024-10-04",NULL,"0"
"4510","275/2024","275/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-05",NULL,"1278","5","2024-10-05",NULL,"0"
"4511","276/2024","276/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-10-06",NULL,"2","8","2024-10-07",NULL,"0"
"4512","V 146/2024","146/2024","3","4510","1","3",,,,,NULL,"0",,"2024-10-07",NULL,"1272","8","2024-10-07",NULL,"0"
"4513","V 147/2024","147/2024","3","4511","1","3",,,,,NULL,"0",,"2024-10-07",NULL,"2","8","2024-10-07",NULL,"0"
"4514","V 148/2024","148/2024","3","4478","2","3",,,,,NULL,"0",,"2024-10-08",NULL,"2491","6","2024-10-08",NULL,"0"
"4515","V 149/2024","149/2024","3","4401","2","3",,,,,NULL,"0",,"2024-10-08",NULL,"570","6","2024-10-08",NULL,"0"
"4516","277/2024","277/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-09",NULL,"2458","8","2024-10-10",NULL,"0"
"4517","V 150/2024","150/2024","3","4516","1","3",,,,,NULL,"0",,"2024-10-10",NULL,"1305","8","2024-10-10",NULL,"0"
"4518","278/2024","278/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-11",NULL,"2459","6","2024-10-11",NULL,"0"
"4519","279/2024","279/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-11",NULL,"2460","8","2024-10-12",NULL,"0"
"4520","280/2024","280/2024","1",NULL,"1","4","1831€ ANL",,,"912740096",NULL,"0",,"2024-10-12",NULL,"7","4","2024-10-12",NULL,"0"
"4521","281/2024","281/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-13",NULL,"2461","8","2024-10-13",NULL,"0"
"4522","282/2024","282/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-13",NULL,"2055","8","2024-10-14",NULL,"0"
"4523","283/2024","283/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-13",NULL,"2462","8","2024-10-14",NULL,"0"
"4524","284/2024","284/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-15",NULL,"2463","8","2024-10-15",NULL,"0"
"4525","285/2024","285/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-15",NULL,"2466","8","2024-10-15",NULL,"0"
"4526","V 151/2024","151/2024","3",NULL,"1","4",,,,,NULL,"0",,"2024-10-16",NULL,"1891","6","2024-10-16",NULL,"0"
"4527","286/2024","286/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-10-16",NULL,"555","8","2024-10-17",NULL,"0"
"4528","287/2024","287/2024","1",NULL,"1","4","3573€",,,"2024/3402478",NULL,"0",,"2024-10-16",NULL,"11","6","2024-10-17",NULL,"0"
"4529","288/2024","288/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-16",NULL,"2465","6","2024-10-17",NULL,"0"
"4530","289/2024","289/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-10-17",NULL,"2","6","2024-10-18",NULL,"0"
"4531","P 66/2024","66/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-10-18",NULL,"1058","6","2024-10-18",NULL,"0"
"4532","V 152/2024","152/2024","3","4530","1","3",,,,,NULL,"0",,"2024-10-18",NULL,"2","8","2024-10-18",NULL,"0"
"4533","P 67/2024","67/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-10-20",NULL,"1058","6","2024-10-20",NULL,"0"
"4534","290/2024","290/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-20",NULL,"2467","6","2024-10-21",NULL,"0"
"4535","291/2024","291/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-21",NULL,"2468","8","2024-10-21",NULL,"0"
"4536","292/2024","292/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-21",NULL,"2469","8","2024-10-21",NULL,"0"
"4537","293/2024","293/2024","1",NULL,"1","4","1984,70",,,"912843130",NULL,"0",,"2024-10-21",NULL,"7","6","2024-10-22",NULL,"0"
"4538","294/2024","294/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-21",NULL,"2470","8","2024-10-22",NULL,"0"
"4539","V 153/2024","153/2024","3","4527","1","3",,,,,NULL,"0",,"2024-10-22",NULL,"992","6","2024-10-22",NULL,"0"
"4540","295/2024","295/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-22",NULL,"2471","4","2024-10-22",NULL,"0"
"4541","296/2024","296/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-25",NULL,"2472","8","2024-10-25",NULL,"0"
"4542","297/2024","297/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-28",NULL,"2473","6","2024-10-28",NULL,"0"
"4543","298/2024","298/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-29",NULL,"1228","4","2024-10-29",NULL,"0"
"4544","299/2024","299/2024","1",NULL,"1","4","2664,68€",,,"01202420052889",NULL,"0","3181578","2024-10-28",NULL,"600","8","2024-10-29",NULL,"0"
"4545","V 154/2024","154/2024","3","4530","1","3",,,,,NULL,"0",,"2024-10-29",NULL,"2","6","2024-10-29",NULL,"0"
"4546","P 68/2024","68/2024","2",NULL,"1","1",,,,,NULL,"0",,"2024-10-29",NULL,"2","6","2024-10-29",NULL,"0"
"4547","P 69/2024","69/2024","2",NULL,"1","1",,,,,NULL,"0",,"2024-10-29",NULL,"2","6","2024-10-29",NULL,"0"
"4548","300/2024","300/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-30",NULL,"2474","5","2024-10-30",NULL,"0"
"4549","V 155/2024","155/2024","3","4524","2","3",,,,,NULL,"0",,"2024-10-30",NULL,"2463","6","2024-10-30",NULL,"0"
"4550","V 156/2024","156/2024","3","4432","2","3",,,,,NULL,"0",,"2024-10-30",NULL,"2414","6","2024-10-30",NULL,"0"
"4551","301/2024","301/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-10-30",NULL,"555","4","2024-10-31",NULL,"0"
"4552","302/2024","302/2024","1",NULL,"1","4","1831,00","SANTA LUCIA ",,"912882788",NULL,"0",,"2024-10-31",NULL,"7","4","2024-10-31",NULL,"0"
"4554","303/2024","303/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-10-31",NULL,"1048","6","2024-10-31",NULL,"0"
"4555","304/2024","304/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-11-01",NULL,"2","6","2024-11-01",NULL,"0"
"4556","305/2024","305/2024","1",NULL,"1","4","2440,70",,,"03202420001662",NULL,"0","6540011640","2024-11-01",NULL,"1630","4","2024-11-02",NULL,"0"
"4557","306/2024","306/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-01",NULL,"2475","5","2024-11-02",NULL,"0"
"4558","307/2024","307/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-03",NULL,"2476","8","2024-11-04",NULL,"0"
"4560","V 157/2024","157/2024","3","4548","2","3",,,,,NULL,"0",,"2024-11-04",NULL,"2474","8","2024-11-04",NULL,"0"
"4561","V 158/2024","158/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-11-04",NULL,"1891","4","2024-11-04",NULL,"0"
"4562","V 159/2024","159/2024","3","4555","1","3",,,,,NULL,"0",,"2024-11-05",NULL,"2","6","2024-11-05",NULL,"0"
"4563","V 160/2024","160/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-11-05",NULL,"1136","4","2024-11-05",NULL,"0"
"4564","308/2024","308/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-11-05",NULL,"357","8","2024-11-06",NULL,"0"
"4565","P 70/2024","70/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-11-06",NULL,"2477","6","2024-11-06",NULL,"0"
"4566","V 161/2024","161/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-11-07",NULL,"2135","4","2024-11-07",NULL,"0"
"4568","V 162/2024","162/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-11-07",NULL,"2478","4","2024-11-07",NULL,"0"
"4570","P 71/2024","71/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-11-08",NULL,"2479","6","2024-11-08",NULL,"0"
"4571","V 163/2024","163/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-11-11",NULL,"13","6","2024-11-11",NULL,"0"
"4572","V 164/2024","164/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-11-11",NULL,"992","6","2024-11-11",NULL,"0"
"4573","V 165/2024","165/2024","3","4498","2","3",,,,,NULL,"0",,"2024-11-11",NULL,"2450","6","2024-11-11",NULL,"0"
"4574","P 72/2024","72/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-11-13",NULL,"2124","4","2024-11-13",NULL,"0"
"4575","P 73/2024","73/2024","2",NULL,"1","1",,,,,NULL,"0",,"2024-11-13",NULL,"1630","5","2024-11-13",NULL,"0"
"4576","P 74/2024","74/2024","2",NULL,"1","1",,,,,NULL,"0",,"2024-11-13",NULL,"1630","5","2024-11-13",NULL,"0"
"4577","309/2024","309/2024","1",NULL,"1","4","1955",,,"912941041",NULL,"0",,"2024-11-13",NULL,"7","4","2024-11-14",NULL,"0"
"4578","310/2024","310/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-14",NULL,"66","4","2024-11-14",NULL,"0"
"4579","311/2024","311/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-14",NULL,"2481","4","2024-11-15",NULL,"0"
"4580","312/2024","312/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-14",NULL,"2482","4","2024-11-15",NULL,"0"
"4581","313/2024","313/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-15",NULL,"2483","5","2024-11-15",NULL,"0"
"4582","314/2024","314/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-16",NULL,"2484","6","2024-11-16",NULL,"0"
"4583","P 75/2024","75/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-11-18",NULL,"1058","5","2024-11-18",NULL,"0"
"4584","315/2024","315/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-18",NULL,"2485","5","2024-11-18",NULL,"0"
"4585","316/2024","316/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-19",NULL,"2486","5","2024-11-19",NULL,"0"
"4586","V 166/2024","166/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-11-19",NULL,"992","5","2024-11-19",NULL,"0"
"4587","317/2024","317/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-19",NULL,"2487","5","2024-11-19",NULL,"0"
"4588","P 76/2024","76/2024","2",NULL,"2","1",,,,,NULL,"0",,"2024-11-19",NULL,"2488","5","2024-11-19",NULL,"0"
"4589","V 167/2024","167/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-11-19",NULL,"533","8","2024-11-19",NULL,"0"
"4590","318/2024","318/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-19",NULL,"2489","5","2024-11-19",NULL,"0"
"4591","319/2024","319/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-19",NULL,"2490","8","2024-11-19",NULL,"0"
"4592","V 168/2024","168/2024","3",NULL,"2","1",,,,,NULL,"0",,"2024-11-20",NULL,"0","4","2024-11-20",NULL,"0"
"4593","V 169/2024","169/2024","3",NULL,"2","3",,,,,NULL,"0",,"2024-11-20",NULL,"2460","4","2024-11-20",NULL,"0"
"4594","P 77/2024","77/2024","2",NULL,"2","3",,,,,NULL,"0",,"2024-11-21",NULL,"2528","5","2024-11-21",NULL,"0"
"4595","320/2024","320/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-21",NULL,"2492","4","2024-11-21",NULL,"0"
"4596","321/2024","321/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-22",NULL,"2493","4","2024-11-22",NULL,"0"
"4597","322/2024","322/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-22",NULL,"2494","4","2024-11-22",NULL,"0"
"4598","323/2024","323/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-22",NULL,"1829","5","2024-11-22",NULL,"0"
"4599","324/2024","324/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-22",NULL,"2495","8","2024-11-22",NULL,"0"
"4600","325/2024","325/2024","1",NULL,"1","4","2010",,,"91306062",NULL,"0",,"2024-11-22",NULL,"7","4","2024-11-23",NULL,"0"
"4601","326/2024","326/2024","1",NULL,"1","4",,,,,NULL,"0",,"2024-11-22",NULL,"555","4","2024-11-23",NULL,"0"
"4602","327/2024","327/2024","1",NULL,"1","4","1956",,,"913061919",NULL,"0",,"2024-11-24",NULL,"7","8","2024-11-24",NULL,"0"
"4604","328/2024","328/2024","1",NULL,"2","4",,,,,NULL,"0",,"2024-11-25",NULL,"2496","4","2024-11-25",NULL,"0"
"4605","V 170/2024","170/2024","3",NULL,"1","3",,,,,NULL,"0",,"2024-11-25",NULL,"13","4","2024-11-25",NULL,"0"
